uni,n,k,date,p,V1,stab1,V3,stab3,V6,stab6,V12,stab12
mid,252,5,2022-04-01,366,0.16871781236444908,0.9999999999999993,0.18063757621883425,0.7966212204947268,0.1759176458093558,0.8271177659055899,0.1714760913957831,0.5713082800678833
mid,252,5,2022-05-02,366,0.187610892685439,0.9999999999999982,0.19535710552400118,0.8125686235586818,0.21059574672308193,0.749466101232421,0.20725045573100292,0.5116356231736031
mid,252,5,2022-06-01,370,0.23322795148605122,0.999999999999998,0.2312560964867722,0.9782390481608052,0.22688744701812863,0.6888333019477879,0.23153258352081132,0.5790530004334823
mid,252,5,2022-07-01,370,0.12291711149617274,0.9999999999999986,0.10961937453807684,0.9787194249157939,0.11249081049846665,0.7414346839870779,0.12779746412165655,0.6587962736230847
mid,252,5,2022-08-01,370,0.13571439924684323,0.9999999999999997,0.13188747624806463,0.9826417355479274,0.1302242570602001,0.851381959747724,0.12837767669931208,0.6520788214784623
mid,252,5,2022-09-01,372,0.15492732550394117,0.9999999999999992,0.15060130227541862,0.9834681085533997,0.15643921939172287,0.9610475352717125,0.16269872486350676,0.6309232922111079
mid,252,5,2022-10-03,373,0.1992616163775409,0.9999999999999989,0.19772456761576282,0.9907458615629832,0.19917093251871432,0.9716979897610831,0.20317096448747798,0.6526422294892152
mid,252,5,2022-11-01,374,0.1615286690073697,0.9999999999999997,0.15926805874345468,0.9811212433153629,0.14660599480079234,0.9688749936860751,0.12955918893368246,0.6960238363098733
mid,252,5,2022-12-01,376,0.09029124419605622,0.9999999999999984,0.10840083047762583,0.7025034597656664,0.11090813301001698,0.8412187142481792,0.12226084975964872,0.7565935174087475
mid,252,5,2023-01-03,376,0.13276206607027857,0.999999999999998,0.12758161425560216,0.6701821331710105,0.11073913981055794,0.6895277834939696,0.12065360073478955,0.8208483650709527
mid,252,5,2023-02-01,376,0.09579219809427905,0.9999999999999979,0.08901323793906192,0.6577704481937098,0.10017414570885629,0.5378002205384657,0.1235122030527211,0.7439217286548201
mid,252,5,2023-03-01,377,0.17129352287756122,0.9999999999999991,0.19072177261984857,0.6746238891042695,0.17878474762710142,0.41095719434449324,0.17797874456532198,0.6646452227051937
mid,252,5,2023-04-03,379,0.1198322681123275,0.9999999999999983,0.12151512021412603,0.8922552944063568,0.13070577608349485,0.5038753874214233,0.147553643302733,0.5854747286114232
mid,252,5,2023-05-01,379,0.11421736057341805,0.9999999999999959,0.1160976407686569,0.8224438788846751,0.13603671166970963,0.6512626432349964,0.13749127036099906,0.5080087292761969
mid,252,5,2023-06-01,381,0.09744836592371038,0.9999999999999997,0.09989377733097997,0.921535193885961,0.11851838780851506,0.741139782552615,0.10663520955766169,0.44071626983064605
mid,252,5,2023-07-03,385,0.0962599782098587,0.9999999999999989,0.10116279311515455,0.964163057202941,0.11767953687650505,0.7254110974370128,0.1396613568871257,0.48253878624296065
mid,252,5,2023-08-01,385,0.0829748855233244,0.9999999999999984,0.08236592841351228,0.9838057972271612,0.0807017773521109,0.7913152560535832,0.08589752322850361,0.5563468179362815
mid,252,5,2023-09-01,386,0.08335502455789304,0.9999999999999997,0.08316551563127532,0.9833851217062785,0.08012522788327307,0.9049704281588592,0.07677770448704595,0.6261424960941774
mid,252,5,2023-10-02,387,0.12542785536620787,0.9999999999999979,0.12522128918382455,0.9686032944036552,0.12443517734750317,0.9514670457436181,0.12859858998327034,0.6830302035916531
mid,252,5,2023-11-01,387,0.09719583219165347,0.9999999999999974,0.09547640754095837,0.7467698082148518,0.09879970688198143,0.8538457127307595,0.10178193846634005,0.7154521375730098
mid,252,5,2023-12-01,387,0.14767098565089476,0.9999999999999996,0.14970102816770858,0.5415489893358001,0.15507492473282247,0.7016282724330787,0.1640254602465436,0.7478717563769434
mid,252,5,2024-01-02,387,0.09056017233538971,0.9999999999999981,0.09311614470920139,0.7821389402239735,0.07439835512854527,0.5755886840382384,0.07483810320788864,0.7523145110829103
mid,252,5,2024-02-01,387,0.07731150051756981,0.9999999999999982,0.07734617542044457,0.6639096116484609,0.0781464849246666,0.586109243158939,0.08694315018331392,0.7040266090186343
mid,252,5,2024-03-01,388,0.0730687113599169,0.9999999999999987,0.0742462634290009,0.6799348882924104,0.07203855609879584,0.6016459576563961,0.06700779349248465,0.6418832044917667
mid,252,5,2024-04-01,388,0.09206610111014056,0.9999999999999992,0.09122261396697402,0.9459485971170843,0.0932458484233607,0.5254615343627885,0.09376255797555194,0.5800433185673032
mid,252,5,2024-05-01,388,0.08574741606329342,0.9999999999999984,0.08252285217758139,0.9577989593024929,0.08116331958173982,0.6574415512627175,0.08450897800582549,0.5330822460495287
mid,252,5,2024-06-03,388,0.07371435599442543,0.9999999999999982,0.06437217377709313,0.6670093739396851,0.059467874631822557,0.7025643632331872,0.06292594695972623,0.49486279679399403
mid,252,5,2024-07-01,388,0.09373448263878392,0.9999999999999998,0.08994202619969076,0.691320915633847,0.08870018170203679,0.6593272473064563,0.090132547771942,0.4670257634860475
mid,252,5,2024-08-01,388,0.12043695555569439,0.9999999999999992,0.1151598293187741,0.8908795704003908,0.11086956276835923,0.6203569193562576,0.11292290860808964,0.4831613877394926
mid,252,5,2024-09-03,389,0.0864902987698351,0.9999999999999998,0.08950499200053692,0.8696512944983793,0.0885531273167443,0.6800401476570922,0.08657212612220637,0.48847220338375064
mid,252,5,2024-10-01,389,0.08571428919885007,0.9999999999999998,0.08634678010421579,0.8911406873555363,0.09341272628103432,0.7983947960393337,0.09939992946827853,0.5026604533949758
mid,252,5,2024-11-01,389,0.1482843699054209,0.9999999999999984,0.15001867385331397,0.9553797744620892,0.15926622018333197,0.8727708185870473,0.15465393765088847,0.5407658012759042
mid,252,5,2024-12-02,389,0.11207186795615125,0.9999999999999986,0.12616857045512983,0.6902754670945923,0.12739424095056862,0.7670196645231068,0.13563252344602533,0.5867122768329802
mid,252,5,2025-01-02,389,0.11338402147143001,0.9999999999999986,0.11802253944280455,0.6788679076725399,0.11257180806989538,0.704753101917791,0.10754719139890324,0.6314131742340938
mid,252,5,2025-02-03,390,0.08749682195439867,0.9999999999999993,0.09026466707551085,0.8128693610026451,0.10162753101835777,0.6676656091209485,0.09447334662323512,0.6350461500049707
mid,252,5,2025-03-03,391,0.122798617981869,0.9999999999999986,0.12357805068656295,0.9562253800868589,0.12873134558632066,0.67853953005206,0.13388357996674413,0.6080758123444567
mid,252,5,2025-04-01,391,0.33464981116126613,0.999999999999998,0.34732504796504227,0.9559032580437182,0.34223285397747594,0.7543516970733768,0.3273079305583218,0.5977707231424623
mid,252,5,2025-05-01,391,0.10783674648944439,0.9999999999999987,0.09653530780111533,0.9414485433956756,0.09181009731948585,0.8404702788783112,0.10307089698080064,0.5923287456537047
mid,252,5,2025-06-02,394,0.09946946001616572,0.9999999999999993,0.0950557407160878,0.6822516265016543,0.08961708263416818,0.8342114796479324,0.083452629838549,0.6160756897049174
mid,252,5,2025-07-01,395,0.11501847037176609,0.9999999999999989,0.11304047760583881,0.6799217571475905,0.07552453127059956,0.6783874238667814,0.08633144756816773,0.6573308120455283
mid,252,5,2025-08-01,395,0.09001429477907825,0.9999999999999971,0.10186667670461985,0.9711164898737892,0.0741544105314483,0.5627090564311291,0.07549668517967233,0.7027481847644452
mid,252,5,2025-09-02,396,0.0823989348266573,0.9999999999999988,0.0825949614404885,0.9581695246979998,0.08057187872304507,0.66200540267248,0.0906885712301389,0.672888396649513
mid,252,5,2025-10-01,396,0.10584022006853033,0.9999999999999996,0.11034431943352449,0.9791810842849432,0.1153082723561284,0.7948053033340977,0.1078936657252206,0.5973939296397938
mid,252,5,2025-11-03,396,0.129897272821174,0.9999999999999982,0.13124507038197983,0.9818143287409596,0.13837521498650224,0.9372223986820237,0.09799490170447182,0.5408333322208306
mid,252,5,2025-12-01,396,0.09554434988019464,0.9999999999999984,0.09457004070602607,0.8598138328648922,0.0914160959347086,0.8952108969805901,0.07969924579482505,0.5719498894223852
mid,252,5,2026-01-02,396,0.10013010175337983,0.9999999999999994,0.09462394832882533,0.844227066743529,0.10129651455712241,0.8357162975914388,0.11453018228642951,0.6376213295860955
mid,252,5,2026-02-02,397,0.1187441947775513,0.9999999999999979,0.10932283002458523,0.9543681990959766,0.10625481546071948,0.7990644565791162,0.09657284976025032,0.7050304618433567
mid,252,5,2026-03-02,397,0.1707872601732717,0.9999999999999981,0.16826105719480378,0.9163405858323085,0.16724984849098487,0.805558754582727,0.14704059918700504,0.765548242929051
mid,252,5,2026-04-01,398,0.1420159963910441,0.9999999999999993,0.18769785709321016,0.8997028102077693,0.1940074298602911,0.8303087757481319,0.18070723119817647,0.7639588206237398
mid,252,5,2026-05-01,398,0.08648330475842941,0.9999999999999993,0.1160128380970446,0.7667820396541373,0.15749783212485458,0.7931556182069752,0.13524121611720571,0.7324375531419425
mid,252,5,2026-06-01,398,0.11622425742497482,0.9999999999999997,0.11057083828929863,0.8697587134636675,0.10154663599537803,0.7331642657714593,0.1376896609256725,0.6999015443033291
small,63,1,2019-04-01,503,0.09328146455187351,1.0000000000000002,0.09441801063811112,0.9848148041243838,0.0919506309415333,0.9711942267553126,0.08450413225623046,0.8592460884677856
small,63,1,2019-05-01,506,0.12822131205657894,1.0,0.10596167345761076,0.9693065439026805,0.1045526326131938,0.960216870277266,0.10773172973620135,0.8553668669929815
small,63,1,2019-06-03,507,0.1294822783090344,0.9999999999999983,0.1415583104326318,0.9713752128295486,0.14111922915194375,0.9605437650464514,0.12230753796855598,0.8564742595510595
small,63,1,2019-07-01,508,0.07864011938108662,0.9999999999999987,0.08196486824997641,0.9724163218945547,0.0882796816908296,0.9579863112660544,0.08918890586953776,0.862282288672947
small,63,1,2019-08-01,512,0.14122724782163132,1.000000000000002,0.12903888908076763,0.9856894243638666,0.11788026408361861,0.9568289903245286,0.11555866531355251,0.865611783291237
small,63,1,2019-09-03,513,0.10079480769632093,1.0000000000000007,0.10191651645982357,0.9787731392902064,0.10736119627304651,0.9570444910151705,0.09226999587844355,0.8749615203151122
small,63,1,2019-10-01,516,0.09322748058339077,0.9999999999999977,0.09020552019819007,0.9775546788715397,0.09215701439571453,0.9592727167200817,0.09671170605089467,0.940601609445587
small,63,1,2019-11-01,516,0.10073570422378961,0.9999999999999994,0.10482878316197117,0.9868157347403993,0.10891305686175676,0.9670661044639576,0.10760413123638697,0.9417011714901817
small,63,1,2019-12-02,517,0.05241423139982524,0.9999999999999996,0.06426986838497163,0.9795221542402652,0.07558585607386381,0.9568932368624161,0.08615600692443681,0.9386831559758302
small,63,1,2020-01-02,519,0.10859726208642119,0.9999999999999973,0.10449659546735011,0.9621816782515247,0.09773025890746104,0.9428794288657387,0.10003740649134099,0.92904192208035
small,63,1,2020-02-03,521,0.2461770029072828,0.9999999999999994,0.24507713409896661,0.9611939233333598,0.247222268213575,0.9408905201211365,0.254509800250986,0.9238509736560657
small,63,1,2020-03-02,521,0.9162971885041036,0.9999999999999983,1.0190973257196587,0.9295416466427677,1.0151422908222532,0.9306499874023436,0.9930314533543877,0.9214040133043913
small,63,1,2020-04-01,521,0.32536489268864754,1.0000000000000002,0.4059514391163371,0.9023172302026311,0.4849539242129041,0.8985417756637971,0.4787304455094637,0.9111678241576449
small,63,1,2020-05-01,521,0.20748764627666816,1.0000000000000004,0.20844469542744432,0.9563475672344544,0.2848475082817524,0.8793650921651255,0.29373920968172895,0.9055542747808596
small,63,1,2020-06-01,522,0.22855196504028732,0.999999999999999,0.23099255667936547,0.9972835668020884,0.21213576709077495,0.8868337320307493,0.2439415730021472,0.8980808407262653
small,63,1,2020-07-01,524,0.1861128875445668,0.9999999999999991,0.1614509043615694,0.9862221296326974,0.12636923465316377,0.9162289693200003,0.13474269264892014,0.8928724591347367
small,63,1,2020-08-03,525,0.14055481704572914,1.0000000000000013,0.152592879998354,0.9813923443768264,0.15917225615192354,0.9533776074625223,0.10235170047996102,0.8910186127378066
small,63,1,2020-09-01,527,0.25312268238851865,1.0000000000000002,0.24931598617743408,0.9888933065567405,0.22816769030088105,0.9686753594235479,0.19242787755031004,0.888729264821223
small,63,1,2020-10-01,527,0.16132391863422246,0.9999999999999986,0.1715534403062959,0.9878937336238967,0.17763475845398027,0.9693980943911358,0.1413851993076596,0.8892682460230471
small,63,1,2020-11-02,527,0.2850874784863652,0.9999999999999999,0.2919453473950561,0.9831099669742254,0.31647011323321916,0.9714286089895131,0.2567582666637387,0.8939524764706206
small,63,1,2020-12-01,528,0.1501629842400145,0.9999999999999997,0.15502308746229065,0.9637869941176762,0.16000619624536364,0.9651284177866436,0.1592796695545298,0.8985961701595814
small,63,1,2021-01-04,530,0.20687419155303133,1.0000000000000007,0.1826154197258037,0.9602883373146077,0.1698703135482753,0.9542691125535936,0.18209624465842725,0.9023265749854267
small,63,1,2021-02-01,530,0.2643857452094518,1.0000000000000004,0.2704996424309227,0.9942615664171284,0.27561135283643995,0.9509737013890369,0.2793808412284005,0.9181049721509283
small,63,1,2021-03-01,530,0.15891463692089314,0.9999999999999994,0.2844414009584084,0.9310641150017039,0.29562281994037654,0.9340053244188227,0.29766710723916706,0.9292936498518283
small,63,1,2021-04-01,531,0.09751956721509444,1.0000000000000007,0.09738473057792817,0.9180368642259831,0.12133482580899126,0.9106212281445635,0.1314863759440898,0.922895029215786
small,63,1,2021-05-03,532,0.15669116768808772,0.9999999999999993,0.13588071569279975,0.9741124566890871,0.15395509313010913,0.8814004413760007,0.16496402915577849,0.9105168213857754
small,63,1,2021-06-01,532,0.1445488322019351,0.9999999999999999,0.1467318137551629,0.9855172243272036,0.10128774104626874,0.8810543925526104,0.12362155439899752,0.9034353045982145
small,63,1,2021-07-01,533,0.10623905878202515,0.9999999999999991,0.11961327180678119,0.9671150052674292,0.11309369326158845,0.9154625524804122,0.12267756590841562,0.9019862812302138
small,63,1,2021-08-02,533,0.09818394106818149,0.9999999999999987,0.10084779781214544,0.9712241008995196,0.10792946126025724,0.9540357916347469,0.10513453215637192,0.9026061029751745
small,63,1,2021-09-01,534,0.1158013303666696,1.0000000000000007,0.11396339113549754,0.9844089621444342,0.11902269214058972,0.94843195865816,0.11379575618710551,0.9021542617004943
small,63,1,2021-10-01,535,0.13500650447891108,1.0,0.13804858032074185,0.9876355035943662,0.11794667551583633,0.9509101541699252,0.1319240695925908,0.9036231912342879
small,63,1,2021-11-01,538,0.12101561412347864,0.9999999999999998,0.1190879591669952,0.9853011148032853,0.1206190641595052,0.9626188979154454,0.12262426550607652,0.9031775750921871
small,63,1,2021-12-01,542,0.13109365206966042,0.9999999999999989,0.13603009582110392,0.9824591596717621,0.14728232145590464,0.9705178543756227,0.13993425785344676,0.9111511189129403
small,63,1,2022-01-03,544,0.12876754002232832,0.9999999999999988,0.1714028049471742,0.9779593309112699,0.21064687650467015,0.9663795035943318,0.19278991569842985,0.9257756944942863
small,63,1,2022-02-01,544,0.21238822527760326,0.9999999999999996,0.181122451192866,0.9745769196620625,0.1963662855827514,0.9561852714779365,0.17793120230681597,0.9387306416887616
small,63,1,2022-03-01,545,0.18748450313450638,0.9999999999999996,0.1782038035630551,0.9720686262902187,0.16242368563128842,0.9431736759248052,0.16485672857534245,0.9310458246288593
small,63,1,2022-04-01,546,0.1869682389981753,1.0000000000000009,0.18588303923137084,0.970545297882178,0.16045894668723298,0.9269704271849752,0.15099840144333365,0.9176015982696548
small,63,1,2022-05-02,548,0.18329859888244315,0.9999999999999988,0.17921342338949822,0.9829215101888943,0.18388151838194405,0.9294108324368732,0.159227601432177,0.9054274816027564
small,63,1,2022-06-01,550,0.22137200274507363,0.9999999999999982,0.2286910322528339,0.9897337967199314,0.2006921431525964,0.9484243397462954,0.18747068251043442,0.897084527153568
small,63,1,2022-07-01,553,0.19711749515749252,0.9999999999999999,0.19574597852985864,0.9826275173526847,0.19762152262473753,0.9646202236871358,0.16778875595453996,0.8961128969576881
small,63,1,2022-08-01,555,0.15129512608539608,1.0000000000000016,0.1563178087557451,0.9897178268890637,0.15837147310890162,0.9737593020026793,0.14363739741682885,0.901747693430358
small,63,1,2022-09-01,562,0.15915612614192365,1.000000000000001,0.1666758739988098,0.991667641562603,0.1930980263501101,0.97260341757954,0.16238273604900594,0.9158392496861705
